ts,size,pool_a,pool_b,spread_bps,corridor_bps,exit_bps,dev_a,dev_b,suspect,slot_a,slot_b,slot_now,blockhash8,state
2026-08-27 22:32:13 UTC,100,Raydium,BisonFi,49.8,60,-10.2,0.0,49.8,False,442201854,442201896,442201872,EoeHfSju,ok
2026-08-27 22:32:13 UTC,100,Raydium,Quantum,51.5,60,-8.5,0.0,51.5,False,442201854,442201896,442201872,EoeHfSju,ok
2026-08-27 22:32:13 UTC,100,BisonFi,Quantum,1.7,60,-58.3,49.8,51.5,False,442201896,442201896,442201872,EoeHfSju,ok
2026-08-27 23:00:48 UTC,0.1,Raydium,BisonFi,16.0,60,-44.0,0.0,16.0,False,442206545,442206579,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,1,Raydium,Kipseli,15.8,60,-44.2,0.0,15.8,False,442206545,442206583,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,10,Raydium,Deriverse,16.8,60,-43.2,0.0,16.8,False,442206545,442206586,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,10,Raydium,Kipseli,16.6,60,-43.4,0.0,16.6,False,442206545,442206586,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,10,Raydium,Flux,14.9,60,-45.1,0.0,14.9,False,442206545,442206586,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,10,Deriverse,Kipseli,-0.2,60,-59.8,16.8,16.6,False,442206586,442206586,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,10,Deriverse,Flux,-1.9,60,-58.1,16.8,14.9,False,442206586,442206586,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,10,Kipseli,Flux,-1.7,60,-58.3,16.6,14.9,False,442206586,442206586,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,100,Raydium,GoonFi V2,30.2,60,-29.8,0.0,30.2,False,442206545,442206591,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,100,Raydium,BisonFi,29.4,60,-30.6,0.0,29.4,False,442206545,442206591,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,100,Raydium,Scorch,30.0,60,-30.0,0.0,30.0,False,442206545,442206591,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,100,GoonFi V2,BisonFi,-0.8,60,-59.2,30.2,29.4,False,442206591,442206591,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,100,GoonFi V2,Scorch,-0.2,60,-59.8,30.2,30.0,False,442206591,442206591,442206567,6VU8Vx9z,ok
2026-08-27 23:00:48 UTC,100,BisonFi,Scorch,0.7,60,-59.3,29.4,30.0,False,442206591,442206591,442206567,6VU8Vx9z,ok
2026-08-27 23:34:56 UTC,0.1,Raydium,BisonFi,9.5,60,-50.5,0.0,9.5,False,442212155,442212191,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,1,Raydium,Kipseli,8.9,60,-51.1,0.0,8.9,False,442212155,442212193,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,10,Raydium,BisonFi,9.5,60,-50.5,0.0,9.5,False,442212155,442212194,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,10,Raydium,Aquifer,9.1,60,-50.9,0.0,9.1,False,442212155,442212194,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,10,Raydium,Kipseli,9.3,60,-50.7,0.0,9.3,False,442212155,442212194,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,10,BisonFi,Aquifer,-0.4,60,-59.6,9.5,9.1,False,442212194,442212194,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,10,BisonFi,Kipseli,-0.2,60,-59.8,9.5,9.3,False,442212194,442212194,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,10,Aquifer,Kipseli,0.2,60,-59.8,9.1,9.3,False,442212194,442212194,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,100,Raydium,Scorch,22.9,60,-37.1,0.0,22.9,False,442212155,442212198,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,100,Raydium,TesseraV,22.9,60,-37.1,0.0,22.9,False,442212155,442212198,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,100,Raydium,Aquifer,22.9,60,-37.1,0.0,22.9,False,442212155,442212198,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,100,Scorch,TesseraV,-0.0,60,-60.0,22.9,22.9,False,442212198,442212198,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,100,Scorch,Aquifer,0.0,60,-60.0,22.9,22.9,False,442212198,442212198,442212177,BDYjPh39,ok
2026-08-27 23:34:56 UTC,100,TesseraV,Aquifer,0.0,60,-60.0,22.9,22.9,False,442212198,442212198,442212177,BDYjPh39,ok
2026-08-28 00:18:19 UTC,0.1,Raydium,Quantum,52.2,60,-7.8,0.0,52.2,False,442219275,442219308,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,1,Raydium,Deriverse,50.0,60,-10.0,0.0,50.0,False,442219275,442219311,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,10,Raydium,GoonFi V2,45.1,60,-14.9,0.0,45.1,False,442219275,442219313,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,10,Raydium,GoonFi V2,42.8,60,-17.2,0.0,42.8,False,442219275,442219313,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,10,Raydium,TesseraV,44.4,60,-15.6,0.0,44.4,False,442219275,442219313,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,10,GoonFi V2,TesseraV,-0.6,60,-59.4,45.1,44.4,False,442219313,442219313,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,10,GoonFi V2,TesseraV,1.6,60,-58.4,42.8,44.4,False,442219313,442219313,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,100,Raydium,BisonFi,56.6,60,-3.4,0.0,56.6,False,442219275,442219315,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,100,Raydium,TesseraV,57.3,60,-2.7,0.0,57.3,False,442219275,442219315,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,100,Raydium,Whirlpool,57.3,35,22.3,0.0,57.3,False,442219275,442219315,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,100,BisonFi,TesseraV,0.6,60,-59.4,56.6,57.3,False,442219315,442219315,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,100,BisonFi,Whirlpool,0.7,35,-34.3,56.6,57.3,False,442219315,442219315,442219292,3wy6twY7,ok
2026-08-28 00:18:19 UTC,100,TesseraV,Whirlpool,0.1,35,-34.9,57.3,57.3,False,442219315,442219315,442219292,3wy6twY7,ok
2026-08-28 02:35:09 UTC,0.1,Raydium,Raydium CLMM,61.2,35,26.2,0.0,61.2,False,442241657,442241708,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,1,Raydium,Quantum,60.9,60,0.9,0.0,60.9,False,442241657,442241713,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,10,Raydium,Kipseli,59.6,60,-0.4,0.0,59.6,False,442241657,442241726,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,10,Raydium,Quantum,59.3,60,-0.7,0.0,59.3,False,442241657,442241726,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,10,Kipseli,Quantum,-0.3,60,-59.7,59.6,59.3,False,442241726,442241726,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,100,Raydium,Scorch,74.9,60,14.9,0.0,74.9,False,442241657,442241730,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,100,Raydium,BisonFi,73.6,60,13.6,0.0,73.6,False,442241657,442241730,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,100,Raydium,Scorch,74.1,60,14.1,0.0,74.1,False,442241657,442241730,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,100,Scorch,BisonFi,-1.3,60,-58.7,74.9,73.6,False,442241730,442241730,442241712,k93v2Z72,ok
2026-08-28 02:35:09 UTC,100,BisonFi,Scorch,0.5,60,-59.5,73.6,74.1,False,442241730,442241730,442241712,k93v2Z72,ok
2026-08-28 03:35:23 UTC,0.1,Raydium,Flux,25.1,60,-34.9,0.0,25.1,False,442251577,442251614,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,1,Raydium,Kipseli,24.1,60,-35.9,0.0,24.1,False,442251577,442251621,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,10,Raydium,Whirlpool,19.6,35,-15.4,0.0,19.6,False,442251577,442251625,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,10,Raydium,BisonFi,19.6,60,-40.4,0.0,19.6,False,442251577,442251625,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,10,Raydium,Raydium CLMM,19.6,35,-15.4,0.0,19.6,False,442251577,442251625,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,10,Whirlpool,BisonFi,-0.0,35,-35.0,19.6,19.6,False,442251625,442251625,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,10,Whirlpool,Raydium CLMM,0.0,10,-10.0,19.6,19.6,False,442251625,442251625,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,10,BisonFi,Raydium CLMM,0.0,35,-35.0,19.6,19.6,False,442251625,442251625,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,100,Raydium,BisonFi,31.3,60,-28.7,0.0,31.3,False,442251577,442251629,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,100,Raydium,Whirlpool,31.8,35,-3.2,0.0,31.8,False,442251577,442251629,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,100,Raydium,BisonFi,28.7,60,-31.3,0.0,28.7,False,442251577,442251629,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,100,BisonFi,Whirlpool,0.5,35,-34.5,31.3,31.8,False,442251629,442251629,442251612,AQArHsGz,ok
2026-08-28 03:35:23 UTC,100,Whirlpool,BisonFi,-3.0,35,-32.0,31.8,28.7,False,442251629,442251629,442251612,AQArHsGz,ok
2026-08-28 04:05:57 UTC,0.1,Raydium,Quantum,38.1,60,-21.9,0.0,38.1,False,442256586,442256623,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,1,Raydium,Flux,36.5,60,-23.5,0.0,36.5,False,442256586,442256627,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,10,Raydium,Deriverse,39.3,60,-20.7,0.0,39.3,False,442256586,442256631,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,10,Raydium,Flux,37.7,60,-22.3,0.0,37.7,False,442256586,442256631,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,10,Raydium,TesseraV,39.2,60,-20.8,0.0,39.2,False,442256586,442256631,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,10,Deriverse,Flux,-1.6,60,-58.4,39.3,37.7,False,442256631,442256631,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,10,Deriverse,TesseraV,-0.1,60,-59.9,39.3,39.2,False,442256631,442256631,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,10,Flux,TesseraV,1.5,60,-58.5,37.7,39.2,False,442256631,442256631,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,100,Raydium,Scorch,52.6,60,-7.4,0.0,52.6,False,442256586,442256635,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,100,Raydium,TesseraV,52.6,60,-7.4,0.0,52.6,False,442256586,442256635,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,100,Raydium,Scorch,51.0,60,-9.0,0.0,51.0,False,442256586,442256635,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,100,Scorch,TesseraV,-0.0,60,-60.0,52.6,52.6,False,442256635,442256635,442256626,7SbuqGDZ,ok
2026-08-28 04:05:57 UTC,100,TesseraV,Scorch,-1.6,60,-58.4,52.6,51.0,False,442256635,442256635,442256626,7SbuqGDZ,ok
2026-08-28 04:30:19 UTC,0.1,Raydium,BisonFi,12.1,60,-47.9,0.0,12.1,False,442260594,442260627,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,1,Raydium,GoonFi V2,12.0,60,-48.0,0.0,12.0,False,442260594,442260631,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,10,Raydium,Quantum,14.3,60,-45.7,0.0,14.3,False,442260594,442260635,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,10,Raydium,Quantum,14.3,60,-45.7,0.0,14.3,False,442260594,442260635,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,10,Raydium,TesseraV,14.2,60,-45.8,0.0,14.2,False,442260594,442260635,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,10,Quantum,TesseraV,-0.1,60,-59.9,14.3,14.2,False,442260635,442260635,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,10,Quantum,TesseraV,-0.1,60,-59.9,14.3,14.2,False,442260635,442260635,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,100,Raydium,Aquifer,28.0,60,-32.0,0.0,28.0,False,442260594,442260638,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,100,Raydium,Flux,26.8,60,-33.2,0.0,26.8,False,442260594,442260638,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,100,Raydium,TesseraV,27.8,60,-32.2,0.0,27.8,False,442260594,442260638,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,100,Aquifer,Flux,-1.2,60,-58.8,28.0,26.8,False,442260638,442260638,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,100,Aquifer,TesseraV,-0.3,60,-59.7,28.0,27.8,False,442260638,442260638,442260624,9yFMFz7F,ok
2026-08-28 04:30:19 UTC,100,Flux,TesseraV,0.9,60,-59.1,26.8,27.8,False,442260638,442260638,442260624,9yFMFz7F,ok
2026-08-28 05:31:00 UTC,0.1,Raydium,BisonFi,36.6,60,-23.4,0.0,36.6,False,442270594,442270626,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,1,Raydium,BisonFi,37.0,60,-23.0,0.0,37.0,False,442270594,442270627,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,10,Raydium,Flux,38.1,60,-21.9,0.0,38.1,False,442270594,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,10,Raydium,BisonFi,37.6,60,-22.4,0.0,37.6,False,442270594,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,10,Raydium,BisonFi,35.7,60,-24.3,0.0,35.7,False,442270594,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,10,Flux,BisonFi,-0.4,60,-59.6,38.1,37.6,False,442270628,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,10,Flux,BisonFi,-2.3,60,-57.7,38.1,35.7,False,442270628,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,100,Raydium,Quantum,51.7,60,-8.3,0.0,51.7,False,442270594,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,100,Raydium,BisonFi,51.8,60,-8.2,0.0,51.8,False,442270594,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,100,Raydium,TesseraV,49.6,60,-10.4,0.0,49.6,False,442270594,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,100,Quantum,BisonFi,0.1,60,-59.9,51.7,51.8,False,442270628,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,100,Quantum,TesseraV,-2.1,60,-57.9,51.7,49.6,False,442270628,442270628,442270599,6q4mC6wx,ok
2026-08-28 05:31:00 UTC,100,BisonFi,TesseraV,-2.2,60,-57.8,51.8,49.6,False,442270628,442270628,442270599,6q4mC6wx,ok
2026-08-28 06:01:26 UTC,1,Raydium,BisonFi,31.0,60,-29.0,0.0,31.0,False,442275559,442275622,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,10,Raydium,TesseraV,30.5,60,-29.5,0.0,30.5,False,442275559,442275627,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,10,Raydium,Quantum,32.6,60,-27.4,0.0,32.6,False,442275559,442275627,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,10,Raydium,Quantum,32.6,60,-27.4,0.0,32.6,False,442275559,442275627,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,10,TesseraV,Quantum,2.1,60,-57.9,30.5,32.6,False,442275627,442275627,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,10,TesseraV,Quantum,2.1,60,-57.9,30.5,32.6,False,442275627,442275627,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,100,Raydium,TesseraV,45.2,60,-14.8,0.0,45.2,False,442275559,442275632,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,100,Raydium,Flux,47.5,60,-12.5,0.0,47.5,False,442275559,442275632,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,100,Raydium,BisonFi,47.1,60,-12.9,0.0,47.1,False,442275559,442275632,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,100,TesseraV,Flux,2.3,60,-57.7,45.2,47.5,False,442275632,442275632,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,100,TesseraV,BisonFi,1.9,60,-58.1,45.2,47.1,False,442275632,442275632,442275604,12LVKfPX,ok
2026-08-28 06:01:26 UTC,100,Flux,BisonFi,-0.4,60,-59.6,47.5,47.1,False,442275632,442275632,442275604,12LVKfPX,ok
2026-08-28 06:30:10 UTC,0.1,Raydium,Raydium CLMM,11.5,35,-23.5,0.0,11.5,False,442280323,442280355,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,1,Raydium,Quantum,13.2,60,-46.8,0.0,13.2,False,442280323,442280356,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,10,Raydium,Kipseli,14.2,60,-45.8,0.0,14.2,False,442280323,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,10,Raydium,Raydium CLMM,12.8,35,-22.2,0.0,12.8,False,442280323,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,10,Raydium,Aquifer,14.2,60,-45.8,0.0,14.2,False,442280323,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,10,Kipseli,Raydium CLMM,-1.4,35,-33.6,14.2,12.8,False,442280357,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,10,Kipseli,Aquifer,0.0,60,-60.0,14.2,14.2,False,442280357,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,10,Raydium CLMM,Aquifer,1.4,35,-33.6,12.8,14.2,False,442280357,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,100,Raydium,Scorch,27.4,60,-32.6,0.0,27.4,False,442280323,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,100,Raydium,Aquifer,27.3,60,-32.7,0.0,27.3,False,442280323,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,100,Raydium,Quantum,27.2,60,-32.8,0.0,27.2,False,442280323,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,100,Scorch,Aquifer,-0.1,60,-59.9,27.4,27.3,False,442280357,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,100,Scorch,Quantum,-0.2,60,-59.8,27.4,27.2,False,442280357,442280357,442280328,4RKnUFoA,ok
2026-08-28 06:30:10 UTC,100,Aquifer,Quantum,-0.2,60,-59.8,27.3,27.2,False,442280357,442280357,442280328,4RKnUFoA,ok
2026-08-28 07:30:25 UTC,0.1,Raydium,BisonFi,47.9,60,-12.1,0.0,47.9,False,442290196,442290228,442290202,3mv3r1DZ,ok
2026-08-28 07:30:25 UTC,1,Raydium,Flux,47.7,60,-12.3,0.0,47.7,False,442290196,442290228,442290202,3mv3r1DZ,ok
2026-08-28 07:30:25 UTC,10,Raydium,Flux,49.0,60,-11.0,0.0,49.0,False,442290196,442290229,442290202,3mv3r1DZ,ok
2026-08-28 07:30:25 UTC,100,Raydium,TesseraV,62.3,60,2.3,0.0,62.3,False,442290196,442290231,442290202,3mv3r1DZ,ok
2026-08-28 07:30:25 UTC,100,Raydium,BisonFi,59.6,60,-0.4,0.0,59.6,False,442290196,442290231,442290202,3mv3r1DZ,ok
2026-08-28 07:30:25 UTC,100,TesseraV,BisonFi,-2.6,60,-57.4,62.3,59.6,False,442290231,442290231,442290202,3mv3r1DZ,ok
2026-08-28 08:00:32 UTC,0.1,Raydium,Quantum,31.4,60,-28.6,0.0,31.4,False,442295142,442295174,442295148,9HDc8gYf,ok
2026-08-28 08:30:51 UTC,0.1,Raydium,PancakeSwap,36.8,60,-23.2,0.0,36.8,False,442300097,442300129,442300122,HLbN2U4j,ok
2026-08-28 08:30:51 UTC,1,Raydium,Quantum,37.9,60,-22.1,0.0,37.9,False,442300097,442300131,442300122,HLbN2U4j,ok
2026-08-28 08:30:51 UTC,10,Raydium,BisonFi,38.2,60,-21.8,0.0,38.2,False,442300097,442300136,442300122,HLbN2U4j,ok
2026-08-28 08:30:51 UTC,10,Raydium,BisonFi,39.3,60,-20.7,0.0,39.3,False,442300097,442300136,442300122,HLbN2U4j,ok
2026-08-28 08:30:51 UTC,100,Raydium,BisonFi,52.0,60,-8.0,0.0,52.0,False,442300097,442300142,442300122,HLbN2U4j,ok
2026-08-28 08:30:51 UTC,100,Raydium,BisonFi,50.6,60,-9.4,0.0,50.6,False,442300097,442300142,442300122,HLbN2U4j,ok
2026-08-28 09:08:57 UTC,0.1,Raydium,Quantum,57.0,60,-3.0,0.0,57.0,False,442306374,442306406,442306379,A8eV4XHU,ok
2026-08-28 09:08:57 UTC,1,Raydium,BisonFi,56.5,60,-3.5,0.0,56.5,False,442306374,442306407,442306379,A8eV4XHU,ok
2026-08-28 10:13:55 UTC,0.1,Raydium,Quantum,48.2,60,-11.8,0.0,48.2,False,442317037,442317069,442317041,7KMpWj1H,ok
2026-08-28 10:30:21 UTC,0.1,Raydium,Quantum,54.9,60,-5.1,0.0,54.9,False,442319733,442319765,442319739,FTmJQ5yG,ok
2026-08-28 10:30:21 UTC,1,Raydium,Flux,54.5,60,-5.5,0.0,54.5,False,442319733,442319766,442319739,FTmJQ5yG,ok
2026-08-28 10:30:21 UTC,10,Raydium,BisonFi,55.5,60,-4.5,0.0,55.5,False,442319733,442319767,442319739,FTmJQ5yG,ok
2026-08-28 10:30:21 UTC,100,Raydium,Quantum,68.8,60,8.8,0.0,68.8,False,442319733,442319768,442319739,FTmJQ5yG,ok
2026-08-28 10:30:21 UTC,100,Raydium,BisonFi,66.2,60,6.2,0.0,66.2,False,442319733,442319768,442319739,FTmJQ5yG,ok
2026-08-28 10:30:21 UTC,100,Raydium,Flux,68.7,60,8.7,0.0,68.7,False,442319733,442319768,442319739,FTmJQ5yG,ok
2026-08-28 10:30:21 UTC,100,Quantum,BisonFi,-2.6,60,-57.4,68.8,66.2,False,442319768,442319768,442319739,FTmJQ5yG,ok
2026-08-28 10:30:21 UTC,100,Quantum,Flux,-0.1,60,-59.9,68.8,68.7,False,442319768,442319768,442319739,FTmJQ5yG,ok
2026-08-28 10:30:21 UTC,100,BisonFi,Flux,2.5,60,-57.5,66.2,68.7,False,442319768,442319768,442319739,FTmJQ5yG,ok
2026-08-28 11:30:56 UTC,0.1,Raydium,Quantum,11.2,60,-48.8,0.0,11.2,False,442329685,442329717,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,1,Raydium,Aquifer,11.4,60,-48.6,0.0,11.4,False,442329685,442329718,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,10,Raydium,Aquifer,12.6,60,-47.4,0.0,12.6,False,442329685,442329718,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,10,Raydium,GoonFi V2,12.5,60,-47.5,0.0,12.5,False,442329685,442329718,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,10,Aquifer,GoonFi V2,-0.1,60,-59.9,12.6,12.5,False,442329718,442329718,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,100,Raydium,Quantum,25.8,60,-34.2,0.0,25.8,False,442329685,442329719,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,100,Raydium,Aquifer,25.4,60,-34.6,0.0,25.4,False,442329685,442329719,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,100,Raydium,BisonFi,25.1,60,-34.9,0.0,25.1,False,442329685,442329719,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,100,Quantum,Aquifer,-0.5,60,-59.5,25.8,25.4,False,442329719,442329719,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,100,Quantum,BisonFi,-0.7,60,-59.3,25.8,25.1,False,442329719,442329719,442329690,2sECn19f,ok
2026-08-28 11:30:56 UTC,100,Aquifer,BisonFi,-0.2,60,-59.8,25.4,25.1,False,442329719,442329719,442329690,2sECn19f,ok
2026-08-28 12:30:07 UTC,0.1,Raydium,Raydium CLMM,15.5,35,-19.5,0.0,15.5,False,442339387,442339418,442339391,FTGntHNL,ok
2026-08-28 12:30:07 UTC,1,Raydium,Meteora DLMM,14.9,55,-40.1,0.0,14.9,False,442339387,442339419,442339391,FTGntHNL,ok
2026-08-28 12:30:07 UTC,10,Raydium,BisonFi,16.3,60,-43.7,0.0,16.3,False,442339387,442339419,442339391,FTGntHNL,ok
2026-08-28 12:30:07 UTC,100,Raydium,Quantum,28.4,60,-31.6,0.0,28.4,False,442339387,442339420,442339391,FTGntHNL,ok
2026-08-28 12:30:07 UTC,100,Raydium,BisonFi,27.5,60,-32.5,0.0,27.5,False,442339387,442339420,442339391,FTGntHNL,ok
2026-08-28 12:30:07 UTC,100,Raydium,Aquifer,28.0,60,-32.0,0.0,28.0,False,442339387,442339420,442339391,FTGntHNL,ok
2026-08-28 12:30:07 UTC,100,Quantum,BisonFi,-0.8,60,-59.2,28.4,27.5,False,442339420,442339420,442339391,FTGntHNL,ok
2026-08-28 12:30:07 UTC,100,Quantum,Aquifer,-0.4,60,-59.6,28.4,28.0,False,442339420,442339420,442339391,FTGntHNL,ok
2026-08-28 12:30:07 UTC,100,BisonFi,Aquifer,0.5,60,-59.5,27.5,28.0,False,442339420,442339420,442339391,FTGntHNL,ok
2026-08-28 13:30:22 UTC,0.1,Raydium,GoonFi V2,56.2,60,-3.8,0.0,56.2,False,442349256,442349288,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,1,Raydium,GoonFi V2,55.4,60,-4.6,0.0,55.4,False,442349256,442349289,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,10,Raydium,PancakeSwap,56.0,60,-4.0,0.0,56.0,False,442349256,442349289,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,10,Raydium,GoonFi V2,55.5,60,-4.5,0.0,55.5,False,442349256,442349289,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,10,Raydium,GoonFi V2,56.7,60,-3.3,0.0,56.7,False,442349256,442349289,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,10,PancakeSwap,GoonFi V2,-0.5,60,-59.5,56.0,55.5,False,442349289,442349289,442349261,5Ktc5gaQ,ok
2026-08-28 13:30:22 UTC,10,PancakeSwap,GoonFi V2,0.7,60,-59.3,56.0,56.7,False,442349289,442349289,442349261,5Ktc5gaQ,ok
