1718359200000,66921.5,67021.0,66833.0,66865.0,79.54103789
1718362800000,66865.3,67099.0,66776.0,67038.8,140.19010046
1718366400000,67039.9,67293.3,66975.7,67077.8,322.40442361
1718370000000,67077.7,67366.3,66950.0,67070.7,332.87225083
1718373600000,67071.3,67119.9,66553.1,66983.8,426.72892667
1718377200000,66983.8,67053.9,66338.0,66388.3,362.03857938
1718380800000,66389.9,66524.9,65188.0,65291.2,1653.40244686
1718384400000,65283.4,65744.7,65068.0,65404.4,344.7414112
1718388000000,65404.3,65538.3,65088.1,65517.8,292.99461727
1718391600000,65522.0,65688.3,65297.2,65516.0,200.45082027
1718395200000,65515.9,65971.1,65472.4,65764.9,153.86393829
1718398800000,65765.0,66633.3,65721.6,66201.1,377.20243169
1718402400000,66210.2,66248.0,65875.7,66012.0,161.54088548
1718406000000,66011.9,66079.9,65910.2,66045.8,81.25956706
1718409600000,66045.7,66286.8,65973.7,66183.9,167.33813631
1718413200000,66186.7,66293.6,66058.1,66071.7,115.10798827
1718416800000,66072.5,66253.6,66042.1,66209.1,60.05962646
1718420400000,66211.4,66274.7,66185.6,66266.4,55.94526029
1718424000000,66266.4,66373.1,66196.8,66242.5,89.25979487
1718427600000,66243.3,66400.4,66220.0,66231.5,108.07467715
1718431200000,66231.4,66417.6,66124.0,66165.8,214.14814282
1718434800000,66165.8,66205.8,66059.5,66074.9,122.8253118
1718438400000,66074.9,66215.4,66074.8,66215.3,74.59856525
1718442000000,66215.3,66292.3,66102.3,66224.2,76.28895523
1718445600000,66224.2,66325.0,66200.0,66284.8,95.23987556
1718449200000,66284.9,66344.9,66261.9,66316.1,90.67970245
1718452800000,66316.0,66359.4,66217.2,66347.7,36.25654629
1718456400000,66347.6,66353.0,66229.9,66305.7,51.71399059
1718460000000,66305.6,66307.8,66162.7,66220.1,137.20534522
1718463600000,66220.2,66485.2,66212.0,66317.5,154.02033738
1718467200000,66317.5,66365.6,66182.4,66184.9,43.63232226
1718470800000,66184.9,66310.3,66130.7,66248.4,53.79514972
1718474400000,66245.8,66245.8,66136.0,66149.9,71.44303401
1718478000000,66148.1,66211.3,66071.2,66156.0,25.36261804
1718481600000,66156.1,66176.0,65857.0,66043.4,122.21467249
1718485200000,66043.4,66158.3,66041.1,66122.7,40.54752083
1718488800000,66121.9,66209.4,66039.6,66209.4,104.70279944
1718492400000,66209.4,66300.0,66204.2,66223.4,92.27742409
1718496000000,66223.5,66271.4,66155.5,66164.4,31.60807478
1718499600000,66164.3,66218.4,66100.0,66174.8,40.71772072
1718503200000,66174.9,66185.1,66110.4,66140.0,17.06231543
1718506800000,66140.0,66163.9,66061.0,66135.7,70.23517441
1718510400000,66135.7,66211.9,66034.9,66160.0,35.5572601
1718514000000,66160.0,66263.3,66160.0,66263.2,26.57642621
1718517600000,66263.3,66350.0,66174.0,66309.5,36.67114172
1718521200000,66309.6,66355.2,66250.0,66268.0,50.17153021
1718524800000,66267.9,66341.4,66237.9,66271.7,68.725466
1718528400000,66271.7,66428.9,66186.1,66407.5,91.86492931
1718532000000,66405.9,66772.0,66359.4,66714.6,238.85652992
1718535600000,66712.9,66730.3,66433.3,66486.2,88.38548745
1718539200000,66486.2,66645.6,66474.7,66589.8,61.79275083
1718542800000,66589.9,66759.5,66555.0,66759.5,165.57493964
1718546400000,66759.5,66796.7,66505.0,66520.2,126.81626684
1718550000000,66520.3,66730.0,66510.7,66705.4,46.40531591
1718553600000,66707.9,66744.3,66542.8,66593.9,55.1882631
1718557200000,66593.9,66677.8,66521.0,66590.3,157.08046053
1718560800000,66590.3,66676.2,66567.0,66595.6,67.80332672
1718564400000,66592.0,66649.9,66517.8,66561.3,43.60207563
1718568000000,66561.4,66617.5,66465.0,66524.3,37.87685551
1718571600000,66524.4,66543.6,66465.1,66523.9,28.77441643
1718575200000,66525.5,66985.4,66525.5,66753.0,188.51050828
1718578800000,66753.0,66833.4,66620.4,66677.9,65.00904113
1718582400000,66677.9,66914.7,66550.0,66586.9,118.78804229
1718586000000,66586.8,66616.0,66283.5,66468.9,272.7932093
1718589600000,66468.9,66477.7,66204.0,66346.9,176.27771213
1718593200000,66347.3,66442.2,66144.1,66225.9,228.8666354
1718596800000,66228.0,66448.8,66165.6,66448.8,94.80476239
1718600400000,66448.8,66567.6,66300.0,66352.1,107.80317496
1718604000000,66358.6,66397.8,66088.2,66137.7,283.81365962
