2026-08-29 08:30:07 UTC,HMSTR,1.25e-05,10.95,0.000177,805032.0
2026-08-29 08:30:07 UTC,SCR,0.0,0.0,0.04737,0.0
2026-08-29 08:30:07 UTC,NEIROETH,0.0,0.0,0.01808,0.0
2026-08-29 08:30:07 UTC,kNEIRO,1.25e-05,10.95,0.08715,183599.0
2026-08-29 08:30:07 UTC,GOAT,1.25e-05,10.95,0.015396,172674.0
2026-08-29 08:30:07 UTC,MOODENG,1.25e-05,10.95,0.041593,267653.0
2026-08-29 08:30:07 UTC,GRASS,1.25e-05,10.95,0.34726,9110652.0
2026-08-29 08:30:07 UTC,PURR,1.25e-05,10.95,0.11791,11652520.0
2026-08-29 08:30:07 UTC,PNUT,1.25e-05,10.95,0.05119,1243949.0
2026-08-29 08:30:07 UTC,XLM,1.25e-05,10.95,0.17712,12522222.0
2026-08-29 08:30:07 UTC,CHILLGUY,0.0,0.0,0.012699,0.0
2026-08-29 08:30:07 UTC,SAND,1.25e-05,10.95,0.039204,479561.0
2026-08-29 08:30:07 UTC,IOTA,1.25e-05,10.95,0.038388,483696.0
2026-08-29 08:30:07 UTC,ALGO,1.25e-05,10.95,0.085823,2258878.0
2026-08-29 08:30:07 UTC,HYPE,-1.354e-05,-11.86,81.161,1956479768.0
2026-08-29 08:30:07 UTC,ME,1.25e-05,10.95,0.06071,163201.0
2026-08-29 08:30:07 UTC,MOVE,1.25e-05,10.95,0.009146,219343.0
2026-08-29 08:30:07 UTC,VIRTUAL,1.25e-05,10.95,0.68205,10714760.0
2026-08-29 08:30:07 UTC,PENGU,1.25e-05,10.95,0.008986,15399970.0
2026-08-29 08:30:07 UTC,USUAL,1.25e-05,10.95,0.01115,245895.0
2026-08-29 08:30:07 UTC,FARTCOIN,1.874e-05,16.41,0.19255,38061915.0
2026-08-29 08:30:07 UTC,AI16Z,0.0,0.0,0.06157,0.0
2026-08-29 08:30:07 UTC,AIXBT,1.25e-05,10.95,0.020008,508721.0
2026-08-29 08:30:07 UTC,ZEREBRO,0.0,0.0,0.032083,0.0
2026-08-29 08:30:07 UTC,BIO,1.25e-05,10.95,0.027576,650390.0
2026-08-29 08:30:07 UTC,GRIFFAIN,1.25e-05,10.95,0.011429,776301.0
2026-08-29 08:30:07 UTC,SPX,1.386e-05,12.14,0.52734,6032987.0
2026-08-29 08:30:07 UTC,S,1.25e-05,10.95,0.030593,687068.0
2026-08-29 08:30:07 UTC,MORPHO,1.25e-05,10.95,2.4129,5739467.0
2026-08-29 08:30:07 UTC,TRUMP,-6.33e-06,-5.54,2.7503,22364481.0
2026-08-29 08:30:07 UTC,MELANIA,1.25e-05,10.95,0.11369,2066586.0
2026-08-29 08:30:07 UTC,ANIME,1.25e-05,10.95,0.002643,212438.0
2026-08-29 08:30:07 UTC,VINE,0.0,0.0,0.007518,0.0
2026-08-29 08:30:07 UTC,VVV,1.25e-05,10.95,16.008,24916586.0
2026-08-29 08:30:07 UTC,JELLY,0.0,0.0,0.037555,0.0
2026-08-29 08:30:07 UTC,BERA,1.25e-05,10.95,0.16685,1332125.0
2026-08-29 08:30:07 UTC,TST,0.0,0.0,0.017491,0.0
2026-08-29 08:30:07 UTC,LAYER,1.25e-05,10.95,0.068693,583931.0
2026-08-29 08:30:07 UTC,IP,0.0,0.0,0.31703,0.0
2026-08-29 08:30:07 UTC,OM,0.0,0.0,0.06527,0.0
2026-08-29 08:30:07 UTC,KAITO,-1.7e-06,-1.49,0.31623,3713158.0
2026-08-29 08:30:07 UTC,NIL,1.25e-05,10.95,0.051183,1074917.0
2026-08-29 08:30:07 UTC,PAXG,1.25e-05,10.95,4456.2,25276039.0
2026-08-29 08:30:07 UTC,PROMPT,0.0,0.0,0.03661,0.0
2026-08-29 08:30:07 UTC,BABY,1.25e-05,10.95,0.012434,140843.0
2026-08-29 08:30:07 UTC,WCT,1.25e-05,10.95,0.03705,115058.0
2026-08-29 08:30:07 UTC,HYPER,1.25e-05,10.95,0.062924,166820.0
2026-08-29 08:30:07 UTC,ZORA,1.25e-05,10.95,0.006068,1625704.0
2026-08-29 08:30:07 UTC,INIT,1.25e-05,10.95,0.053439,334666.0
2026-08-29 08:30:07 UTC,DOOD,0.0,0.0,0.001412,0.0
2026-08-29 08:30:07 UTC,LAUNCHCOIN,0.0,0.0,0.060367,0.0
2026-08-29 08:30:07 UTC,NXPC,1.25e-05,10.95,0.20846,233802.0
2026-08-29 08:30:07 UTC,SOPH,1.25e-05,10.95,0.003927,82703.0
2026-08-29 08:30:07 UTC,RESOLV,1.25e-05,10.95,0.017642,725395.0
2026-08-29 08:30:07 UTC,SYRUP,1.25e-05,10.95,0.17513,2575712.0
2026-08-29 08:30:07 UTC,PUMP,1.25e-05,10.95,0.004614,206698510.0
2026-08-29 08:30:07 UTC,PROVE,1.25e-05,10.95,0.16753,108756.0
2026-08-29 08:30:07 UTC,YZY,0.0,0.0,0.31107,0.0
2026-08-29 08:30:07 UTC,XPL,1.25e-05,10.95,0.082965,32552752.0
2026-08-29 08:30:07 UTC,WLFI,1.25e-05,10.95,0.057654,11806217.0
2026-08-29 08:30:07 UTC,LINEA,1.25e-05,10.95,0.002456,2216855.0
2026-08-29 08:30:07 UTC,SKY,1.25e-05,10.95,0.067559,2950125.0
2026-08-29 08:30:07 UTC,ASTER,1.25e-05,10.95,0.70279,26427504.0
2026-08-29 08:30:07 UTC,AVNT,1.25e-05,10.95,0.101665,506721.0
2026-08-29 08:30:07 UTC,STBL,1.25e-05,10.95,0.026953,2295072.0
2026-08-29 08:30:07 UTC,0G,1.25e-05,10.95,0.1635,123912.0
2026-08-29 08:30:07 UTC,HEMI,1.25e-05,10.95,0.011803,1645318.0
2026-08-29 08:30:07 UTC,APEX,1.25e-05,10.95,0.26113,3054384.0
2026-08-29 08:30:07 UTC,2Z,1.25e-05,10.95,0.05552,481299.0
2026-08-29 08:30:07 UTC,ZEC,1.25e-05,10.95,792.27,437462497.0
2026-08-29 08:30:07 UTC,MON,1.25e-05,10.95,0.027401,38752754.0
2026-08-29 08:30:07 UTC,MET,1.25e-05,10.95,0.20766,2526557.0
2026-08-29 08:30:07 UTC,MEGA,1.25e-05,10.95,0.037609,3638629.0
2026-08-29 08:30:07 UTC,CC,1.25e-05,10.95,0.11284,4151890.0
2026-08-29 08:30:07 UTC,ICP,1.25e-05,10.95,2.4459,3275221.0
2026-08-29 08:30:07 UTC,AERO,1.25e-05,10.95,0.482754,11849001.0
2026-08-29 08:30:07 UTC,STABLE,1.25e-05,10.95,0.026159,1030993.0
2026-08-29 08:30:07 UTC,FOGO,1.25e-05,10.95,0.007614,429902.0
2026-08-29 08:30:07 UTC,LIT,1.25e-05,10.95,3.4308,143784444.0
2026-08-29 08:30:07 UTC,XMR,5.629e-05,49.31,469.93,71935332.0
2026-08-29 08:30:07 UTC,AXS,-3.182e-05,-27.87,0.8916,240730.0
2026-08-29 08:30:07 UTC,DASH,1.25e-05,10.95,38.4623,1101027.0
2026-08-29 08:30:07 UTC,SKR,-0.00038419,-336.55,0.009875,310432.0
2026-08-29 08:30:07 UTC,AZTEC,1.25e-05,10.95,0.013536,441772.0
2026-08-29 08:30:07 UTC,CHIP,1.25e-05,10.95,0.040549,8306321.0
2026-08-29 08:30:07 UTC,GRAM,1.25e-05,10.95,1.354155,24940978.0
2026-08-29 08:30:07 UTC,CASHCAT,1.25e-05,10.95,0.182025,27302112.0
